attemptdate,attemptresult,userid,type,maxsessionuid
2020-03-09 11:15:02,LOGIN,HBA1816,LIMITED,883625
2020-03-09 11:15:16,LOGIN,HBA2133,AUTHORIZED,883437
2020-03-09 11:16:06,TIMEOUT,HBA2144,AUTHORIZED,883618
2020-03-09 11:16:51,TIMEOUT,HBA1894,AUTHORIZED,883241
2020-03-09 11:16:55,LOGIN,HBA1971,LIMITED,882970
2020-03-09 11:17:20,TIMEOUT,HBA2352,LIMITED,883512
2020-03-09 11:18:37,LOGOUT,HBA2133,AUTHORIZED,883437
2020-03-09 11:18:46,TIMEOUT,HBA2142,AUTHORIZED,883244
2020-03-09 11:20:20,LOGIN,HBA1918,AUTHORIZED,883059
2020-03-09 11:21:42,TIMEOUT,HBA1822,AUTHORIZED,882500
2020-03-09 11:21:58,LOGIN,HBA2144,AUTHORIZED,883626
2020-03-09 11:21:59,LOGOUT,HBA2144,AUTHORIZED,883626
2020-03-09 11:22:02,LOGIN,HBA1960,LIMITED,883060
2020-03-09 11:22:02,LOGIN,HBA2144,AUTHORIZED,883627
2020-03-09 11:22:06,TIMEOUT,HBA1872,LIMITED,883131
2020-03-09 11:22:12,TIMEOUT,HBA1971,LIMITED,882970
2020-03-09 11:22:14,TIMEOUT,HBA1816,LIMITED,883625
2020-03-09 11:22:19,LOGIN,HBA1822,AUTHORIZED,883142
2020-03-09 11:22:32,TIMEOUT,HBA2240,AUTHORIZED,883433
2020-03-09 11:22:52,LOGIN,HBA2160,LIMITED,882971
2020-03-09 11:22:53,TIMEOUT,HBA1971,LIMITED,883518
2020-03-09 11:22:59,LOGIN,HBA2161,AUTHORIZED,883061
2020-03-09 11:23:00,TIMEOUT,HBA2050,LIMITED,883056
2020-03-09 11:23:27,LOGIN,HBA1830,AUTHORIZED,883062
2020-03-09 11:23:28,LOGIN,HBA1830,AUTHORIZED,883063
2020-03-09 11:23:33,LOGIN,HBA1792,LIMITED,883064
2020-03-09 11:23:48,LOGIN,HBA1854,LIMITED,883245
2020-03-09 11:24:07,TIMEOUT,HBA1612,LIMITED,883102
2020-03-09 11:24:07,LOGIN,HBA2113,LIMITED,883354
2020-03-09 11:24:48,TIMEOUT,HBA1977,AUTHORIZED,883514
2020-03-09 11:24:55,TIMEOUT,HBA2289,AUTHORIZED,883505
2020-03-09 11:25:03,TIMEOUT,HBA2039,EXPRESS,883243
2020-03-09 11:25:10,SYSLOGOUT,HBA1728,EXPRESS,882600
2020-03-09 11:26:24,LOGOUT,HBA1960,LIMITED,883060
2020-03-09 11:26:47,LOGOUT,HBA1830,AUTHORIZED,883062
2020-03-09 11:27:21,LOGIN,HBA2205,AUTHORIZED,883246
2020-03-09 11:27:52,LOGOUT,HBA1830,AUTHORIZED,883063
2020-03-09 11:28:26,LOGIN,HBA2253,AUTHORIZED,883065
2020-03-09 11:29:44,TIMEOUT,HBA2343,AUTHORIZED,882968
2020-03-09 11:30:27,TIMEOUT,HBA1715,AUTHORIZED,883520
2020-03-09 11:30:56,LOGIN,HBA2117,LIMITED,883438
2020-03-09 11:30:56,LOGOUT,HBA2117,LIMITED,883438
2020-03-09 11:31:02,LOGIN,HBA2117,LIMITED,883439
2020-03-09 11:31:03,TIMEOUT,HBA2133,AUTHORIZED,883350
2020-03-09 11:31:17,TIMEOUT,HBA2177,EXPRESS,883521
2020-03-09 11:31:24,LOGIN,HBA1854,LIMITED,883066
2020-03-09 11:32:24,TIMEOUT,HBA1731,LIMITED,883141
2020-03-09 11:32:33,TIMEOUT,HBA1845,LIMITED,883351
2020-03-09 11:33:41,LOGIN,HBA2157,EXPRESS,883524
2020-03-09 11:34:23,TIMEOUT,HBA1757,AUTHORIZED,883032
2020-03-09 11:34:25,TIMEOUT,HBA1942,AUTHORIZED,883242
2020-03-09 11:34:49,LOGIN,HBA1942,AUTHORIZED,883247
2020-03-09 11:35:13,LOGIN,HBA1729,LIMITED,883525
2020-03-09 11:35:14,TIMEOUT,HBA2132,LIMITED,883436
2020-03-09 11:35:27,LOGOUT,HBA1854,LIMITED,883066
2020-03-09 11:35:37,LOGIN,HBA1985,LIMITED,883248
2020-03-09 11:35:46,LOGOUT,HBA1985,LIMITED,883248
2020-03-09 11:36:01,LOGIN,HBA2192,AUTHORIZED,883526
2020-03-09 11:36:05,LOGIN,HBA1936,LIMITED,883249
2020-03-09 11:36:47,TIMEOUT,HBA2172,AUTHORIZED,883330
2020-03-09 11:37:08,SYSLOGOUT,HBA2065,AUTHORIZED,883604
2020-03-09 11:37:10,LOGIN,HBA1830,AUTHORIZED,883067
2020-03-09 11:37:10,LOGIN,HBA1830,AUTHORIZED,883068
2020-03-09 11:37:17,LOGIN,HBA1931,LIMITED,883527
2020-03-09 11:37:46,TIMEOUT,HBA2160,LIMITED,882971
2020-03-09 11:37:46,LOGIN,HBA1622,EXPRESS,882972
2020-03-09 11:37:47,LOGOUT,HBA2331,AUTHORIZED,883321
2020-03-09 11:37:52,LOGIN,HBA2142,AUTHORIZED,883250
2020-03-09 11:37:52,LOGOUT,HBA2142,AUTHORIZED,883250
2020-03-09 11:37:56,LOGIN,HBA2142,AUTHORIZED,883251
2020-03-09 11:38:02,LOGIN,HBA2110,AUTHORIZED,883628
2020-03-09 11:38:25,TIMEOUT,HBA2012,LIMITED,883624
2020-03-09 11:38:30,TIMEOUT,HBA2109,LIMITED,883523
2020-03-09 11:38:30,LOGIN,HBA2006,LIMITED,882973
2020-03-09 11:40:17,LOGIN,HBA2223,LIMITED,883069
2020-03-09 11:40:47,TIMEOUT,HBA2144,AUTHORIZED,883627
2020-03-09 11:40:52,LOGOUT,HBA1830,AUTHORIZED,883068
2020-03-09 11:40:52,LOGOUT,HBA1830,AUTHORIZED,883067
2020-03-09 11:40:58,TIMEOUT,HBA1919,AUTHORIZED,883352
2020-03-09 11:41:27,TIMEOUT,HBA2142,AUTHORIZED,883251
2020-03-09 11:41:30,TIMEOUT,HBA1972,AUTHORIZED,882964
2020-03-09 11:41:53,LOGIN,HBA2243,AUTHORIZED,883252
2020-03-09 11:43:34,LOGIN,HBA1757,AUTHORIZED,883070
2020-03-09 11:43:34,TIMEOUT,HBA2157,EXPRESS,883524
2020-03-09 11:43:34,LOGIN,HBA2289,AUTHORIZED,883528
2020-03-09 11:43:37,TIMEOUT,HBA2192,AUTHORIZED,883526
2020-03-09 11:43:49,TIMEOUT,HBA1608,LIMITED,883435
2020-03-09 11:44:22,TIMEOUT,HBA2353,AUTHORIZED,883623
2020-03-09 11:44:46,LOGOUT,HBA1757,AUTHORIZED,883070
2020-03-09 11:44:46,LOGIN,HBA1757,AUTHORIZED,883071
2020-03-09 11:44:46,LOGOUT,HBA1757,AUTHORIZED,883071
2020-03-09 11:44:49,LOGIN,HBA1757,AUTHORIZED,883072
2020-03-09 11:45:14,SYSLOGOUT,HBA1845,LIMITED,883122
2020-03-09 11:46:48,TIMEOUT,HBA2161,AUTHORIZED,883061
2020-03-09 11:46:49,TIMEOUT,HBA1765,AUTHORIZED,883055
2020-03-09 11:47:02,LOGIN,HBA1612,LIMITED,883143
2020-03-09 11:47:39,LOGIN,HBA2050,LIMITED,883073
2020-03-09 11:47:42,TIMEOUT,HBA1649,AUTHORIZED,883137
2020-03-09 11:48:14,LOGIN,HBA1977,AUTHORIZED,883529
2020-03-09 11:48:25,TIMEOUT,HBA1907,LIMITED,882969
2020-03-09 11:49:15,LOGIN,HBA1731,LIMITED,883440
2020-03-09 11:49:31,LOGIN,HBA1830,AUTHORIZED,883074
2020-03-09 11:49:31,LOGIN,HBA1830,AUTHORIZED,883075
2020-03-09 11:50:26,LOGIN,HBA1765,AUTHORIZED,883076
2020-03-09 11:50:38,LOGIN,HBA1919,AUTHORIZED,883355
2020-03-09 11:50:38,LOGOUT,HBA1919,AUTHORIZED,883355
2020-03-09 11:50:40,LOGIN,HBA1919,AUTHORIZED,883356
2020-03-09 11:51:27,TIMEOUT,HBA1731,LIMITED,883440
2020-03-09 11:51:27,LOGIN,HBA2217,LIMITED,883441
2020-03-09 11:52:35,TIMEOUT,HBA2110,AUTHORIZED,883628
2020-03-09 11:52:35,LOGIN,HBA2350,LIMITED,883629
2020-03-09 11:52:47,LOGOUT,HBA1830,AUTHORIZED,883074
2020-03-09 11:53:09,LOGIN,HBA1811,LIMITED,883144
2020-03-09 11:53:34,LOGIN,HBA1784,LIMITED,883077
2020-03-09 11:53:34,TIMEOUT,HBA1792,LIMITED,883064
2020-03-09 11:53:42,LOGIN,HBA1792,LIMITED,883078
2020-03-09 11:53:52,LOGOUT,HBA1830,AUTHORIZED,883075
2020-03-09 11:53:56,LOGIN,HBA1978,LIMITED,883253
2020-03-09 11:54:10,TIMEOUT,HBA2217,LIMITED,882962
2020-03-09 11:54:10,LOGIN,HBA2217,LIMITED,882974
2020-03-09 11:54:11,LOGOUT,HBA2217,LIMITED,882974
2020-03-09 11:54:15,LOGIN,HBA2217,LIMITED,882975
2020-03-09 11:54:50,TIMEOUT,HBA1617,LIMITED,882876
2020-03-09 11:55:06,TIMEOUT,HBA1792,LIMITED,883078
2020-03-09 11:55:59,TIMEOUT,HBA2078,EXPRESS,883138
2020-03-09 11:56:01,LOGIN,HBA2092,LIMITED,883530
2020-03-09 11:56:20,LOGIN,HBA1830,AUTHORIZED,882976
2020-03-09 11:56:26,LOGOUT,HBA1646,LIMITED,882955
2020-03-09 11:56:46,LOGIN,HBA2172,AUTHORIZED,883357
2020-03-09 11:56:46,LOGOUT,HBA2172,AUTHORIZED,883357
2020-03-09 11:56:47,TIMEOUT,HBA2217,LIMITED,883441
2020-03-09 11:56:48,LOGIN,HBA2172,AUTHORIZED,883358
2020-03-09 11:57:07,LOGOUT,HBA1784,LIMITED,883077
2020-03-09 11:57:22,TIMEOUT,HBA2205,AUTHORIZED,883246
2020-03-09 11:57:29,LOGIN,HBA2321,LIMITED,883145
2020-03-09 11:58:11,SYSLOGOUT,HBA1894,AUTHORIZED,883338
2020-03-09 12:00:16,LOGIN,HBA1925,LIMITED,883531
2020-03-09 12:01:46,TIMEOUT,HBA2117,LIMITED,883439
2020-03-09 12:02:51,LOGIN,HBA1850,LIMITED,883442
2020-03-09 12:02:54,LOGOUT,HBA1850,LIMITED,883442
2020-03-09 12:02:58,LOGIN,HBA1850,LIMITED,883443
2020-03-09 12:03:04,LOGIN,HBA2352,LIMITED,883532
2020-03-09 12:03:21,LOGOUT,HBA1925,LIMITED,883531
2020-03-09 12:03:47,LOGIN,HBA2030,LIMITED,882977
2020-03-09 12:03:56,TIMEOUT,HBA1674,AUTHORIZED,883620
2020-03-09 12:03:56,LOGIN,HBA1982,LIMITED,883630
2020-03-09 12:04:07,TIMEOUT,HBA2343,AUTHORIZED,882588
2020-03-09 12:04:17,TIMEOUT,HBA1990,AUTHORIZED,883222
2020-03-09 12:04:50,TIMEOUT,HBA1942,AUTHORIZED,883247
2020-03-09 12:05:04,LOGIN,HBA1775,LIMITED,883254
2020-03-09 12:05:35,LOGIN,HBA1838,LIMITED,882978
2020-03-09 12:05:36,LOGOUT,HBA1838,LIMITED,882978
2020-03-09 12:05:40,LOGIN,HBA1929,AUTHORIZED,883079
2020-03-09 12:05:48,LOGIN,HBA1973,AUTHORIZED,883444
2020-03-09 12:06:25,LOGIN,HBA1838,LIMITED,882979
2020-03-09 12:06:35,TIMEOUT,HBA1729,LIMITED,883525
2020-03-09 12:06:48,LOGIN,HBA1942,AUTHORIZED,883255
2020-03-09 12:06:54,LOGIN,HBA2206,LIMITED,883445
2020-03-09 12:08:46,LOGOUT,HBA2206,LIMITED,883445
2020-03-09 12:08:54,TIMEOUT,HBA1982,LIMITED,883630
2020-03-09 12:08:55,LOGIN,HBA1674,AUTHORIZED,883631
2020-03-09 12:09:10,LOGIN,HBA1734,AUTHORIZED,883146
2020-03-09 12:09:22,TIMEOUT,HBA2241,AUTHORIZED,883021
2020-03-09 12:09:37,TIMEOUT,HBA1838,LIMITED,882979
2020-03-09 12:10:04,LOGIN,HBA2253,AUTHORIZED,883533
2020-03-09 12:10:19,LOGOUT,HBA1734,AUTHORIZED,883146
2020-03-09 12:10:19,LOGIN,HBA1734,AUTHORIZED,883147
2020-03-09 12:10:19,LOGOUT,HBA1734,AUTHORIZED,883147
2020-03-09 12:10:21,LOGIN,HBA1734,AUTHORIZED,883148
2020-03-09 12:10:24,LOGIN,HBA2197,AUTHORIZED,883080
2020-03-09 12:10:53,TIMEOUT,HBA2223,LIMITED,883069
2020-03-09 12:10:55,TIMEOUT,HBA2006,LIMITED,882973
2020-03-09 12:11:02,LOGIN,HBA2264,AUTHORIZED,883446
2020-03-09 12:11:25,TIMEOUT,HBA1622,EXPRESS,882972
2020-03-09 12:11:27,LOGIN,HBA2293,LIMITED,883081
2020-03-09 12:12:02,LOGIN,HBA2241,AUTHORIZED,883082
2020-03-09 12:12:24,LOGIN,HBA2214,AUTHORIZED,882980
2020-03-09 12:13:10,LOGIN,HBA1617,LIMITED,883632
2020-03-09 12:13:26,TIMEOUT,HBA2092,LIMITED,883530
2020-03-09 12:14:30,LOGOUT,HBA2293,LIMITED,883081
2020-03-09 12:14:42,LOGIN,HBA2041,EXPRESS,883447
2020-03-09 12:15:20,LOGIN,HBA1830,AUTHORIZED,883083
2020-03-09 12:15:20,LOGIN,HBA1830,AUTHORIZED,883084
2020-03-09 12:15:40,LOGIN,HBA1757,AUTHORIZED,883633
2020-03-09 12:15:50,LOGIN,HBA2192,AUTHORIZED,883534
2020-03-09 12:15:50,LOGOUT,HBA2192,AUTHORIZED,883534
2020-03-09 12:15:53,LOGIN,HBA2192,AUTHORIZED,883535
2020-03-09 12:16:05,TIMEOUT,HBA1822,AUTHORIZED,883142
2020-03-09 12:16:14,TIMEOUT,HBA2217,LIMITED,882975
2020-03-09 12:16:25,LOGIN,HBA2184,LIMITED,883149
2020-03-09 12:16:58,LOGOUT,HBA2352,LIMITED,883532
2020-03-09 12:17:12,LOGIN,HBA2352,LIMITED,883536
2020-03-09 12:17:29,LOGIN,HBA1894,AUTHORIZED,883256
2020-03-09 12:18:04,LOGIN,HBA1990,AUTHORIZED,883449
2020-03-09 12:18:04,LOGIN,HBA1990,AUTHORIZED,883448
2020-03-09 12:18:25,LOGIN,HBA2081,LIMITED,883450
2020-03-09 12:18:29,LOGIN,HBA1977,AUTHORIZED,883537
2020-03-09 12:18:48,LOGOUT,HBA1830,AUTHORIZED,883083
2020-03-09 12:18:48,LOGOUT,HBA1830,AUTHORIZED,883084
2020-03-09 12:18:50,LOGIN,HBA1946,LIMITED,883451
2020-03-09 12:19:41,TIMEOUT,HBA1946,LIMITED,883240
2020-03-09 12:20:17,TIMEOUT,HBA1697,LIMITED,883324
2020-03-09 12:20:40,LOGIN,HBA2353,AUTHORIZED,883634
2020-03-09 12:20:41,LOGOUT,HBA2353,AUTHORIZED,883634
2020-03-09 12:20:52,LOGIN,HBA2102,LIMITED,882981
2020-03-09 12:20:57,LOGIN,HBA2353,AUTHORIZED,883635
2020-03-09 12:21:08,LOGOUT,HBA1990,AUTHORIZED,883448
2020-03-09 12:21:22,LOGIN,HBA1749,AUTHORIZED,883257
2020-03-09 12:21:25,TIMEOUT,HBA2081,LIMITED,883450
2020-03-09 12:22:15,LOGIN,HBA2037,AUTHORIZED,883636
2020-03-09 12:22:20,LOGOUT,HBA1977,AUTHORIZED,883537
2020-03-09 12:22:36,TIMEOUT,HBA2350,LIMITED,883629
2020-03-09 12:22:38,LOGIN,HBA1973,AUTHORIZED,883452
2020-03-09 12:22:57,LOGOUT,HBA1830,AUTHORIZED,882976
2020-03-09 12:23:06,LOGIN,HBA2319,LIMITED,883085
2020-03-09 12:23:37,LOGIN,HBA2081,LIMITED,883453
2020-03-09 12:23:37,LOGOUT,HBA2081,LIMITED,883453
2020-03-09 12:23:38,LOGOUT,HBA1990,AUTHORIZED,883449
2020-03-09 12:23:39,LOGIN,HBA2081,LIMITED,883454
2020-03-09 12:23:46,TIMEOUT,HBA1811,LIMITED,883144
2020-03-09 12:23:51,TIMEOUT,HBA1994,AUTHORIZED,883048
2020-03-09 12:24:29,TIMEOUT,HBA1942,AUTHORIZED,883255
2020-03-09 12:25:08,TIMEOUT,HBA1757,AUTHORIZED,883072
2020-03-09 12:25:23,LOGIN,HBA1931,LIMITED,883538
2020-03-09 12:25:35,LOGOUT,HBA2353,AUTHORIZED,883635
2020-03-09 12:25:35,LOGIN,HBA2353,AUTHORIZED,883637
2020-03-09 12:25:35,LOGOUT,HBA2353,AUTHORIZED,883637
2020-03-09 12:25:37,LOGIN,HBA2353,AUTHORIZED,883638
2020-03-09 12:25:48,LOGIN,HBA2217,LIMITED,882982
2020-03-09 12:25:48,LOGOUT,HBA2217,LIMITED,882982
2020-03-09 12:25:51,LOGIN,HBA2217,LIMITED,882983
2020-03-09 12:25:53,TIMEOUT,HBA2081,LIMITED,883454
2020-03-09 12:27:42,LOGIN,HBA1811,LIMITED,883150
2020-03-09 12:27:47,LOGIN,HBA1931,LIMITED,883539
2020-03-09 12:27:47,TIMEOUT,HBA1919,AUTHORIZED,883356
2020-03-09 12:27:52,LOGIN,HBA1895,LIMITED,883540
2020-03-09 12:28:04,LOGIN,HBA1674,AUTHORIZED,883541
2020-03-09 12:28:07,LOGIN,HBA1990,AUTHORIZED,883455
2020-03-09 12:28:25,TIMEOUT,HBA2050,LIMITED,883073
2020-03-09 12:28:51,LOGOUT,HBA1931,LIMITED,883538
2020-03-09 12:29:18,LOGIN,HBA2231,AUTHORIZED,883151
2020-03-09 12:29:20,TIMEOUT,HBA2321,LIMITED,883145
2020-03-09 12:29:27,TIMEOUT,HBA1811,LIMITED,883150
2020-03-09 12:30:29,TIMEOUT,HBA2264,AUTHORIZED,883446
2020-03-09 12:30:29,LOGIN,HBA2081,LIMITED,883456
2020-03-09 12:30:29,LOGOUT,HBA2081,LIMITED,883456
2020-03-09 12:30:29,TIMEOUT,HBA1918,AUTHORIZED,883059
2020-03-09 12:30:31,LOGIN,HBA2081,LIMITED,883457
2020-03-09 12:31:05,LOGIN,HBA2030,LIMITED,883639
2020-03-09 12:31:24,LOGIN,HBA2237,LIMITED,883542
2020-03-09 12:31:25,LOGOUT,HBA2237,LIMITED,883542
2020-03-09 12:31:28,LOGIN,HBA2237,LIMITED,883543
2020-03-09 12:31:35,LOGIN,HBA1830,AUTHORIZED,882984
2020-03-09 12:31:41,LOGOUT,HBA1931,LIMITED,883539
2020-03-09 12:31:48,LOGIN,HBA1830,AUTHORIZED,882985
2020-03-09 12:32:23,LOGIN,HBA2161,AUTHORIZED,883086
2020-03-09 12:32:23,LOGOUT,HBA1990,AUTHORIZED,883455
2020-03-09 12:32:42,LOGIN,HBA1994,AUTHORIZED,883087
2020-03-09 12:32:50,LOGIN,HBA2267,LIMITED,883544
2020-03-09 12:32:51,LOGIN,HBA2192,AUTHORIZED,882986
2020-03-09 12:32:53,LOGIN,HBA1822,AUTHORIZED,883152
2020-03-09 12:33:00,LOGIN,HBA1918,AUTHORIZED,883088
2020-03-09 12:33:16,LOGIN,HBA2006,LIMITED,883258
2020-03-09 12:33:21,TIMEOUT,HBA2081,LIMITED,883457
2020-03-09 12:33:36,LOGIN,HBA1715,AUTHORIZED,883545
2020-03-09 12:34:07,TIMEOUT,HBA2319,LIMITED,883085
2020-03-09 12:35:00,LOGOUT,HBA1830,AUTHORIZED,882985
2020-03-09 12:35:41,LOGIN,HBA2168,AUTHORIZED,883259
2020-03-09 12:35:48,LOGIN,HBA1792,LIMITED,883089
2020-03-09 12:35:48,LOGOUT,HBA1792,LIMITED,883089
2020-03-09 12:35:50,LOGIN,HBA1792,LIMITED,883090
2020-03-09 12:35:51,TIMEOUT,HBA1973,AUTHORIZED,883444
2020-03-09 12:35:56,LOGIN,HBA2246,AUTHORIZED,883458
2020-03-09 12:36:04,TIMEOUT,HBA1765,AUTHORIZED,883076
2020-03-09 12:36:45,LOGOUT,HBA2006,LIMITED,883258
2020-03-09 12:36:59,TIMEOUT,HBA2243,AUTHORIZED,883252
2020-03-09 12:37:01,LOGIN,HBA1729,LIMITED,883546
2020-03-09 12:37:15,LOGOUT,HBA1973,AUTHORIZED,883452
2020-03-09 12:37:37,LOGIN,HBA2086,LIMITED,883153
2020-03-09 12:37:41,LOGOUT,HBA2172,AUTHORIZED,883358
2020-03-09 12:39:02,TIMEOUT,HBA2214,AUTHORIZED,882980
2020-03-09 12:39:02,LOGIN,HBA2097,LIMITED,882987
2020-03-09 12:39:09,LOGIN,HBA2199,LIMITED,883260
2020-03-09 12:40:11,TIMEOUT,HBA1775,LIMITED,883254
2020-03-09 12:40:15,LOGOUT,HBA2199,LIMITED,883260
2020-03-09 12:40:24,TIMEOUT,HBA2253,AUTHORIZED,883533
2020-03-09 12:40:44,TIMEOUT,HBA1674,AUTHORIZED,883541
2020-03-09 12:40:50,TIMEOUT,HBA1807,AUTHORIZED,883121
2020-03-09 12:40:56,TIMEOUT,HBA1674,AUTHORIZED,883631
2020-03-09 12:41:25,TIMEOUT,HBA2030,LIMITED,882977
2020-03-09 12:41:27,LOGIN,HBA1674,AUTHORIZED,882988
2020-03-09 12:43:38,TIMEOUT,HBA1734,AUTHORIZED,883148
2020-03-09 12:44:00,LOGIN,HBA2220,AUTHORIZED,882989
2020-03-09 12:45:22,LOGIN,HBA2319,LIMITED,883459
2020-03-09 12:45:45,TIMEOUT,HBA2346,LIMITED,883432
2020-03-09 12:45:55,LOGIN,HBA2035,EXPRESS,882990
2020-03-09 12:46:19,LOGIN,HBA1917,AUTHORIZED,883460
2020-03-09 12:46:42,LOGOUT,HBA1760,AUTHORIZED,883349
2020-03-09 12:46:55,LOGIN,HBA1985,LIMITED,883091
2020-03-09 12:47:41,LOGIN,HBA1658,LIMITED,882991
2020-03-09 12:48:38,LOGIN,HBA1892,AUTHORIZED,883547
2020-03-09 12:48:39,LOGOUT,HBA2319,LIMITED,883459
2020-03-09 12:48:41,TIMEOUT,HBA1894,AUTHORIZED,883338
2020-03-09 12:50:20,LOGIN,HBA2346,LIMITED,883461
2020-03-09 12:51:09,LOGIN,HBA2012,LIMITED,883640
2020-03-09 12:51:24,TIMEOUT,HBA1749,AUTHORIZED,883257
2020-03-09 12:51:27,LOGIN,HBA1749,AUTHORIZED,883261
2020-03-09 12:51:32,LOGOUT,HBA1985,LIMITED,883091
2020-03-09 12:51:34,TIMEOUT,HBA1946,LIMITED,883451
2020-03-09 12:52:29,SYSLOGOUT,HBA2240,AUTHORIZED,883433
2020-03-09 12:53:00,LOGIN,HBA1748,LIMITED,882992
2020-03-09 12:53:21,TIMEOUT,HBA2041,EXPRESS,883447
2020-03-09 12:53:24,LOGIN,HBA2275,LIMITED,883359
2020-03-09 12:55:01,LOGIN,HBA1832,LIMITED,883462
2020-03-09 12:55:18,LOGIN,HBA1836,LIMITED,883262
2020-03-09 12:55:41,TIMEOUT,HBA2184,LIMITED,883149
2020-03-09 12:55:49,LOGOUT,HBA1917,AUTHORIZED,883460
2020-03-09 12:55:49,LOGIN,HBA1917,AUTHORIZED,883463
2020-03-09 12:56:42,LOGIN,HBA2006,LIMITED,883154
2020-03-09 12:56:42,LOGIN,HBA2006,LIMITED,883155
2020-03-09 12:57:05,LOGOUT,HBA2030,LIMITED,883639
2020-03-09 12:57:05,LOGIN,HBA2030,LIMITED,883641
2020-03-09 12:57:05,LOGOUT,HBA2030,LIMITED,883641
2020-03-09 12:57:09,LOGIN,HBA2030,LIMITED,883642
2020-03-09 12:58:11,LOGIN,HBA2240,AUTHORIZED,883464
2020-03-09 12:58:11,LOGOUT,HBA2240,AUTHORIZED,883464
2020-03-09 12:58:21,LOGIN,HBA2240,AUTHORIZED,883466
2020-03-09 12:58:21,LOGIN,HBA2240,AUTHORIZED,883465
2020-03-09 12:58:29,LOGOUT,HBA2275,LIMITED,883359
2020-03-09 12:59:27,SYSLOGOUT,HBA2343,AUTHORIZED,882968
2020-03-09 12:59:29,TIMEOUT,HBA2197,AUTHORIZED,883080
2020-03-09 12:59:33,LOGOUT,HBA2168,AUTHORIZED,883259
2020-03-09 12:59:47,LOGIN,HBA2223,LIMITED,883092
2020-03-09 12:59:57,LOGOUT,HBA1830,AUTHORIZED,882984
2020-03-09 13:00:04,LOGOUT,HBA1836,LIMITED,883262
2020-03-09 13:01:10,LOGOUT,HBA1917,AUTHORIZED,883463
2020-03-09 13:01:15,TIMEOUT,HBA1936,LIMITED,883249
2020-03-09 13:01:43,TIMEOUT,HBA2231,AUTHORIZED,883151
2020-03-09 13:01:49,LOGIN,HBA2110,AUTHORIZED,883263
2020-03-09 13:01:49,LOGIN,HBA2133,AUTHORIZED,883467
2020-03-09 13:01:51,TIMEOUT,HBA2237,LIMITED,883543
2020-03-09 13:01:52,TIMEOUT,HBA2037,AUTHORIZED,883636
2020-03-09 13:03:01,LOGIN,HBA1936,LIMITED,883264
2020-03-09 13:03:02,TIMEOUT,HBA1918,AUTHORIZED,883088
2020-03-09 13:03:39,TIMEOUT,HBA2267,LIMITED,883544
2020-03-09 13:04:10,TIMEOUT,HBA1895,LIMITED,883540
2020-03-09 13:04:15,LOGIN,HBA1935,LIMITED,883548
2020-03-09 13:04:28,LOGIN,HBA1731,LIMITED,882993
2020-03-09 13:04:48,TIMEOUT,HBA2353,AUTHORIZED,883638
2020-03-09 13:04:55,LOGOUT,HBA2133,AUTHORIZED,883467
2020-03-09 13:05:07,TIMEOUT,HBA1612,LIMITED,883143
2020-03-09 13:05:08,TIMEOUT,HBA1894,AUTHORIZED,883256
2020-03-09 13:05:15,TIMEOUT,HBA2192,AUTHORIZED,882986
2020-03-09 13:05:50,TIMEOUT,HBA1850,LIMITED,883443
2020-03-09 13:05:56,TIMEOUT,HBA1792,LIMITED,883090
2020-03-09 13:06:20,SYSLOGOUT,HBA2172,AUTHORIZED,883330
2020-03-09 13:06:25,LOGOUT,HBA2030,LIMITED,883642
2020-03-09 13:06:27,LOGIN,HBA1731,LIMITED,883360
2020-03-09 13:06:28,TIMEOUT,HBA1731,LIMITED,882993
2020-03-09 13:06:38,LOGOUT,HBA1658,LIMITED,882991
2020-03-09 13:08:11,LOGIN,HBA1792,LIMITED,883093
2020-03-09 13:09:13,LOGIN,HBA1612,LIMITED,883156
2020-03-09 13:09:37,LOGIN,HBA1946,LIMITED,883468
2020-03-09 13:09:42,TIMEOUT,HBA2352,LIMITED,883536
2020-03-09 13:09:42,LOGIN,HBA1830,AUTHORIZED,882994
2020-03-09 13:09:48,LOGIN,HBA1990,AUTHORIZED,883265
2020-03-09 13:09:55,LOGIN,HBA2068,EXPRESS,882995
2020-03-09 13:11:27,LOGOUT,HBA1929,AUTHORIZED,883079
2020-03-09 13:11:53,LOGIN,HBA1917,AUTHORIZED,882996
2020-03-09 13:12:15,TIMEOUT,HBA1978,LIMITED,883253
2020-03-09 13:12:15,TIMEOUT,HBA1674,AUTHORIZED,882988
2020-03-09 13:12:50,SYSLOGOUT,HBA1608,LIMITED,883435
2020-03-09 13:12:55,LOGOUT,HBA2068,EXPRESS,882995
2020-03-09 13:13:07,LOGIN,HBA1693,LIMITED,883266
2020-03-09 13:13:07,LOGOUT,HBA1693,LIMITED,883266
2020-03-09 13:13:11,LOGIN,HBA1693,LIMITED,883267
2020-03-09 13:13:12,LOGIN,HBA1917,AUTHORIZED,883361
2020-03-09 13:13:33,LOGIN,HBA2177,EXPRESS,883362
2020-03-09 13:14:11,LOGIN,HBA1805,EXPRESS,883157
2020-03-09 13:14:11,TIMEOUT,HBA2220,AUTHORIZED,882989
2020-03-09 13:14:21,SYSLOGOUT,HBA2353,AUTHORIZED,883623
2020-03-09 13:14:29,LOGIN,HBA1697,LIMITED,883363
2020-03-09 13:14:38,LOGIN,HBA2117,LIMITED,883469
2020-03-09 13:14:40,LOGIN,HBA1901,AUTHORIZED,883470
